#########################################################################
# Date de mise en forme : 2016-02-22
# Bassin myst鑢e n?8 (78.51 km? - Huanyu ZHAI
#------------------------------------------------------------------------
#  Date  : date (AAAA-MM-JJ)
#  Q     : d閎it (l/s)
#  Ptot  : pr閏ipitations (liquides + solides) (mm)
#  Temp  : temp閞ature de l'air (癈)
#  ETP_O : 関apotranspiration potentielle de Oudin (mm)
#########################################################################
      Date;        Q;   Ptot;   Temp;  ETP_O
1972-11-06;      500;    0.0;   10.2;    0.9
1972-11-07;      464;    0.0;    9.4;    0.9
1972-11-08;      464;    0.0;    8.9;    0.8
1972-11-09;      464;    0.0;    8.2;    0.8
1972-11-10;      428;    8.6;    8.8;    0.8
1972-11-11;      645;    3.4;    4.0;    0.5
1972-11-12;      795;    7.0;    4.3;    0.5
1972-11-13;     1230;   18.3;    9.1;    0.8
1972-11-14;     2970;   15.0;    9.6;    0.8
1972-11-15;     2970;    0.3;    2.2;    0.4
1972-11-16;     1880;   12.0;    7.0;    0.6
1972-11-17;     2540;   12.6;   10.6;    0.8
1972-11-18;     2650;    0.1;    1.8;    0.4
1972-11-19;     1800;   22.0;    5.1;    0.5
1972-11-20;     4140;   13.4;    6.7;    0.6
1972-11-21;     4780;   22.2;    7.6;    0.6
1972-11-22;     6250;   11.1;   10.6;    0.8
1972-11-23;     5500;    0.1;    4.4;    0.5
1972-11-24;     3750;    0.1;    0.1;    0.3
1972-11-25;     3190;    0.4;   -0.7;    0.2
1972-11-26;     2760;    0.0;   -0.9;    0.2
1972-11-27;     2380;    0.0;   -0.1;    0.2
1972-11-28;     2130;    0.0;    2.1;    0.3
1972-11-29;     2050;    4.6;    3.9;    0.4
1972-11-30;     2970;    6.5;    5.8;    0.5
1972-12-01;     2460;    0.2;    3.8;    0.4
1972-12-02;     2050;    3.8;    6.5;    0.5
1972-12-03;     2210;    5.1;    4.1;    0.4
1972-12-04;     1970;    6.0;    3.3;    0.4
1972-12-05;     2290;    0.8;    5.1;    0.5
1972-12-06;     1880;    3.9;    6.8;    0.5
1972-12-07;     2540;   10.2;    6.3;    0.5
1972-12-08;     3880;   22.9;    3.3;    0.4
1972-12-09;     4520;    2.2;    1.2;    0.3
1972-12-10;     3190;    0.4;    1.0;    0.3
1972-12-11;     2650;    0.0;    2.7;    0.3
1972-12-12;     2380;    0.0;    3.5;    0.4
1972-12-13;     2210;    0.0;    4.8;    0.4
1972-12-14;     2130;    0.0;    5.6;    0.5
1972-12-15;     1970;    0.0;    6.8;    0.5
1972-12-16;     1970;    0.0;    7.8;    0.5
1972-12-17;     1970;    0.0;    6.7;    0.5
1972-12-18;     1720;    0.0;    5.3;    0.4
1972-12-19;     1650;    0.0;    3.1;    0.3
1972-12-20;     1510;    0.0;    1.5;    0.3
1972-12-21;     1440;    0.0;    0.9;    0.2
1972-12-22;     1370;    0.0;    0.6;    0.2
1972-12-23;     1440;    0.0;    0.6;    0.2
1972-12-24;     1300;    0.0;    0.8;    0.3
1972-12-25;     1300;    0.0;    4.0;    0.4
1972-12-26;     1370;    0.0;    7.8;    0.6
1972-12-27;     1510;   25.7;    8.0;    0.6
1972-12-28;     4780;    0.7;    3.7;    0.4
1972-12-29;     2650;    0.0;    2.1;    0.3
1972-12-30;     2050;    0.6;    0.6;    0.3
1972-12-31;     1720;    0.0;    1.9;    0.3
1973-01-01;     1700;    0.0;    2.8;    0.3
1973-01-02;     1550;    0.0;    1.5;    0.3
1973-01-03;     1470;    0.0;   -0.2;    0.2
1973-01-04;     1400;    0.0;    1.3;    0.3
1973-01-05;     1330;    0.0;    1.5;    0.3
1973-01-06;     1270;    0.0;    1.1;    0.3
1973-01-07;     1270;    0.0;    0.7;    0.3
1973-01-08;     1270;    0.0;    0.1;    0.2
1973-01-09;     1130;    0.0;   -1.7;    0.1
1973-01-10;     1080;    0.0;   -1.7;    0.2
1973-01-11;     1020;    0.0;    0.5;    0.3
1973-01-12;      915;    0.0;    3.1;    0.4
1973-01-13;     1020;    6.8;    5.8;    0.5
1973-01-14;     2260;    9.9;    4.7;    0.5
1973-01-15;     2980;    8.0;    3.3;    0.4
1973-01-16;     2440;    0.7;    1.3;    0.3
1973-01-17;     1930;    2.4;    4.0;    0.5
1973-01-18;     2010;    0.6;    0.4;    0.3
1973-01-19;     1620;    1.2;   -0.4;    0.2
1973-01-20;     1550;    9.5;    3.1;    0.4
1973-01-21;     2260;    4.2;    1.6;    0.4
1973-01-22;     2180;    0.1;   -0.9;    0.2
1973-01-23;     1700;    2.5;    0.7;    0.3
1973-01-24;     1930;    0.1;    4.0;    0.5
1973-01-25;     2010;    0.0;    1.7;    0.4
1973-01-26;     1550;    2.8;   -0.3;    0.3
1973-01-27;     2180;   33.0;    3.5;    0.5
1973-01-28;     4810;    0.0;    1.7;    0.4
1973-01-29;     2890;    0.8;    1.7;    0.4
1973-01-30;     2610;    5.8;    3.3;    0.5
1973-01-31;     2890;    2.1;    1.3;    0.4
1973-02-01;     2520;    0.0;   -1.5;    0.2
1973-02-02;     2260;    0.0;   -2.5;    0.2
1973-02-03;     2100;    0.0;   -0.1;    0.3
1973-02-04;     1930;    0.0;    3.6;    0.5
1973-02-05;     1850;    0.0;    5.2;    0.6
1973-02-06;     1700;    0.0;    2.7;    0.5
1973-02-07;     1700;    0.0;    2.2;    0.5
1973-02-08;     1700;    0.0;    3.4;    0.6
1973-02-09;     1700;    8.9;    4.2;    0.6
1973-02-10;     2180;    3.5;    0.6;    0.4
1973-02-11;     1930;    0.3;   -0.1;    0.3
1973-02-12;     1850;   25.8;    1.6;    0.5
1973-02-13;     4930;    3.7;    0.4;    0.4
1973-02-14;     2790;   10.9;   -0.8;    0.3
1973-02-15;     2440;    1.1;   -1.1;    0.3
1973-02-16;     2180;    0.0;   -2.9;    0.2
1973-02-17;     2010;    0.0;   -2.1;    0.2
1973-02-18;     1930;    4.5;   -2.2;    0.2
1973-02-19;     1850;    1.8;   -0.7;    0.3
1973-02-20;     1850;    0.0;    0.0;    0.4
1973-02-21;     2010;    3.6;    2.3;    0.6
1973-02-22;     2790;    0.7;    2.6;    0.6
1973-02-23;     2790;   13.2;    1.9;    0.5
1973-02-24;     3930;   15.7;    1.6;    0.5
1973-02-25;     4040;    8.9;   -1.6;    0.3
1973-02-26;     3080;    0.7;   -1.3;    0.3
1973-02-27;     2790;    0.0;   -2.0;    0.2
1973-02-28;     2520;    0.0;   -2.3;    0.2
1973-03-01;     2440;    0.1;    2.2;    0.6
1973-03-02;     2440;    0.0;    1.3;    0.5
1973-03-03;     2260;    0.0;    3.4;    0.7
1973-03-04;     2350;    0.0;    7.8;    1.1
1973-03-05;     2260;    0.0;    9.5;    1.3
1973-03-06;     2180;    0.0;    4.5;    0.8
1973-03-07;     2180;    0.0;    0.3;    0.5
1973-03-08;     1930;    0.0;    1.0;    0.5
1973-03-09;     1850;    0.0;    2.8;    0.7
1973-03-10;     1770;    0.0;   -0.2;    0.4
1973-03-11;     1700;    0.0;   -0.8;    0.4
1973-03-12;     1620;    0.0;    0.1;    0.5
1973-03-13;     1620;    1.2;   -2.5;    0.2
1973-03-14;     1620;    0.1;   -2.0;    0.3
1973-03-15;     1550;    0.0;   -0.9;    0.4
1973-03-16;     1550;    0.0;    0.2;    0.5
1973-03-17;     1470;    0.0;    1.3;    0.7
1973-03-18;     1330;    0.0;    2.4;    0.8
1973-03-19;     1330;    0.0;    2.6;    0.8
1973-03-20;     1330;    0.0;    4.9;    1.1
1973-03-21;     1270;    0.0;    7.9;    1.4
1973-03-22;     1270;    0.0;    9.6;    1.6
1973-03-23;     1130;    0.0;   10.3;    1.7
1973-03-24;     1130;    8.1;   10.2;    1.7
1973-03-25;     1550;    0.6;    4.3;    1.0
1973-03-26;     1400;    0.0;    3.4;    0.9
1973-03-27;     1270;    0.0;    5.2;    1.2
1973-03-28;     1200;    0.0;    7.9;    1.5
1973-03-29;     1130;    0.0;    5.3;    1.2
1973-03-30;     1020;    0.0;    2.8;    0.9
1973-03-31;     1080;    0.0;    5.0;    1.2
1973-04-01;     1020;    0.0;    5.5;    1.2
1973-04-02;     1020;    5.1;    4.9;    1.2
1973-04-03;     1270;    0.0;    1.1;    0.7
1973-04-04;     1020;    0.0;    1.9;    0.9
1973-04-05;      970;    0.0;    7.7;    1.6
1973-04-06;      915;    0.0;    9.8;    1.9
1973-04-07;      860;    0.0;    4.5;    1.2
1973-04-08;      815;    0.0;    2.6;    1.0
1973-04-09;      815;    2.6;    0.4;    0.7
1973-04-10;      860;    1.2;   -1.2;    0.5
1973-04-11;      915;    2.5;    1.0;    0.8
1973-04-12;      970;    1.5;    2.6;    1.0
1973-04-13;      970;    0.0;    1.9;    0.9
1973-04-14;      860;    0.0;    2.1;    0.9
1973-04-15;      815;    0.9;    4.0;    1.2
1973-04-16;      815;    0.0;    5.3;    1.4
1973-04-17;      815;    0.0;    6.7;    1.6
1973-04-18;      770;    0.5;    7.0;    1.6
1973-04-19;      770;    0.4;    3.9;    1.2
1973-04-20;      770;    1.8;    0.9;    0.8
1973-04-21;      770;    3.9;    3.0;    1.1
1973-04-22;     1330;   10.6;    2.6;    1.1
1973-04-23;     1330;    0.3;    3.9;    1.3
1973-04-24;     1330;    2.6;    3.7;    1.2
1973-04-25;     1130;    0.0;    4.8;    1.4
1973-04-26;      970;    0.0;    7.8;    1.9
1973-04-27;      915;    2.6;   10.5;    2.3
1973-04-28;     1200;    9.6;    9.2;    2.1
1973-04-29;     1550;    4.5;    9.9;    2.2
1973-04-30;     1400;    0.0;   14.0;    2.8
1973-05-01;     1020;    1.0;   14.1;    2.9
1973-05-02;     1020;    3.9;   14.2;    2.9
1973-05-03;     1400;    3.4;   15.1;    3.1
1973-05-04;     1020;    0.0;   14.6;    3.0
1973-05-05;      860;    0.1;   11.4;    2.6
1973-05-06;      770;   11.4;    8.3;    2.1
1973-05-07;     1850;   19.5;    6.6;    1.8
1973-05-08;     2890;    1.3;    6.1;    1.8
1973-05-09;     1700;    0.0;    7.0;    1.9
1973-05-10;     1400;    0.0;    9.2;    2.3
1973-05-11;     1200;    0.0;    7.6;    2.0
1973-05-12;     1020;    0.0;    7.1;    1.9
1973-05-13;      970;    0.0;   11.1;    2.6
1973-05-14;      915;    0.0;   16.4;    3.4
1973-05-15;      815;    0.1;   16.9;    3.5
1973-05-16;      815;    0.0;   16.7;    3.5
1973-05-17;      770;    0.1;   12.7;    2.9
1973-05-18;      815;    4.7;   13.3;    3.0
1973-05-19;      915;    2.2;   11.1;    2.7
1973-05-20;      915;   25.7;   12.3;    2.8
1973-05-21;     2980;    0.9;   12.2;    2.9
1973-05-22;     1550;    4.8;   12.5;    2.9
1973-05-23;     1330;    2.8;   12.1;    2.9
1973-05-24;     1130;    0.0;   12.0;    2.8
1973-05-25;      915;    0.0;   15.0;    3.3
1973-05-26;      815;    0.0;   18.9;    4.0
1973-05-27;      770;    3.8;   19.2;    4.1
1973-05-28;      815;    1.7;   12.7;    3.0
1973-05-29;      860;    0.0;   10.8;    2.7
1973-05-30;      815;    0.2;   12.6;    3.0
1973-05-31;      815;   30.1;   17.2;    3.8
1973-06-01;     3480;   18.1;   12.0;    2.9
1973-06-02;     3080;    0.1;    9.7;    2.5
1973-06-03;     3380;    0.0;   12.1;    3.0
1973-06-04;     1270;    2.9;   13.7;    3.2
1973-06-05;     1020;    8.1;   13.5;    3.2
1973-06-06;     1700;    7.2;   14.9;    3.4
1973-06-07;     2520;    0.0;   15.5;    3.5
1973-06-08;     1400;    0.0;   12.2;    3.0
1973-06-09;     1130;    0.0;   13.5;    3.2
1973-06-10;      970;    0.0;   15.5;    3.5
1973-06-11;      915;    0.0;   16.7;    3.8
1973-06-12;      815;    5.4;   17.4;    3.9
1973-06-13;     1130;    8.2;   15.4;    3.6
1973-06-14;     1620;    0.0;   13.9;    3.3
1973-06-15;     1130;    0.0;   16.5;    3.7
1973-06-16;      860;    0.0;   20.0;    4.3
1973-06-17;      770;    0.0;   17.9;    4.0
1973-06-18;      720;    0.0;   16.1;    3.7
1973-06-19;      675;    3.8;   17.8;    4.0
1973-06-20;      770;    5.8;   11.1;    2.8
1973-06-21;      860;    5.2;    9.2;    2.5
1973-06-22;     1020;    9.2;   10.8;    2.7
1973-06-23;     1020;    0.1;   13.1;    3.1
1973-06-24;      815;    0.0;   15.0;    3.5
1973-06-25;      675;    0.0;   17.4;    3.9
1973-06-26;      630;    0.0;   20.9;    4.5
1973-06-27;      630;    0.9;   19.1;    4.2
1973-06-28;      630;    0.0;   18.1;    4.0
1973-06-29;      595;    0.0;   15.5;    3.6
1973-06-30;      530;    0.0;   17.9;    3.9
1973-07-01;      494;    0.0;   21.6;    4.6
1973-07-02;      530;    0.0;   20.6;    4.4
1973-07-03;      530;    0.0;   21.1;    4.5
1973-07-04;      494;    4.4;   23.6;    4.9
1973-07-05;      494;    1.4;   17.8;    3.9
1973-07-06;      560;    4.0;   14.7;    3.4
1973-07-07;      595;    0.0;   15.8;    3.6
1973-07-08;      560;    2.2;   16.2;    3.6
1973-07-09;      630;    0.0;   17.6;    3.9
1973-07-10;      530;    0.0;   18.6;    4.0
1973-07-11;      494;    0.0;   19.0;    4.1
1973-07-12;      460;    0.0;   16.3;    3.6
1973-07-13;      460;   12.1;   17.3;    3.8
1973-07-14;      970;   20.0;   15.4;    3.4
1973-07-15;     1620;    9.1;   13.7;    3.2
1973-07-16;     1850;    9.1;   11.9;    2.9
1973-07-17;     1620;    6.6;   13.4;    3.1
1973-07-18;     1080;    3.2;   13.6;    3.1
1973-07-19;     1080;    0.6;   13.4;    3.1
1973-07-20;      915;    2.1;   15.8;    3.5
1973-07-21;      860;    6.1;   14.1;    3.2
1973-07-22;     1330;    2.4;   12.5;    2.9
1973-07-23;     1020;   25.3;   12.0;    2.8
1973-07-24;     3270;   18.7;   13.5;    3.0
1973-07-25;     3080;   13.5;   13.0;    3.0
1973-07-26;     2700;    0.0;   12.7;    2.9
1973-07-27;     1550;    0.0;   13.6;    3.0
1973-07-28;     1130;    0.0;   11.9;    2.7
1973-07-29;      970;    2.2;   12.5;    2.8
1973-07-30;      970;    0.0;   16.0;    3.4
1973-07-31;      860;    0.3;   18.4;    3.7
1973-08-01;      815;    3.9;   15.7;    3.3
1973-08-02;      970;    0.8;   16.1;    3.4
1973-08-03;      860;    4.6;   15.2;    3.2
1973-08-04;      815;    4.1;   14.5;    3.1
1973-08-05;      970;    0.0;   17.5;    3.5
1973-08-06;      815;    0.0;   22.3;    4.2
1973-08-07;      675;    1.8;   16.4;    3.3
1973-08-08;      675;    0.0;   15.6;    3.2
1973-08-09;      630;    0.0;   19.4;    3.8
1973-08-10;      595;    0.0;   23.8;    4.4
1973-08-11;      560;    1.4;   23.1;    4.3
1973-08-12;      560;    0.0;   23.5;    4.3
1973-08-13;      595;    0.5;   24.0;    4.3
1973-08-14;      675;    6.6;   22.7;    4.1
1973-08-15;      915;    7.6;   20.4;    3.8
1973-08-16;      675;    7.2;   20.1;    3.7
1973-08-17;      630;    1.9;   20.3;    3.7
1973-08-18;      630;    0.4;   21.7;    3.9
1973-08-19;      560;    0.0;   22.8;    4.0
1973-08-20;      560;    0.0;   22.9;    4.0
1973-08-21;      460;    0.0;   21.9;    3.8
1973-08-22;      494;    0.0;   21.9;    3.8
1973-08-23;      494;   13.6;   19.4;    3.4
1973-08-24;      770;    2.0;   16.8;    3.0
1973-08-25;      970;    1.3;   17.5;    3.1
1973-08-26;      675;    0.8;   17.0;    3.0
1973-08-27;      595;    2.1;   16.4;    2.9
1973-08-28;      560;    0.4;   15.1;    2.7
1973-08-29;      560;    0.0;   13.9;    2.5
1973-08-30;      530;    3.0;   12.7;    2.4
1973-08-31;      560;    0.0;   10.4;    2.0
1973-09-01;      560;    0.0;   14.2;    2.5
1973-09-02;      494;    0.0;   19.5;    3.2
1973-09-03;      494;    0.0;   21.9;    3.5
1973-09-04;      460;    0.0;   21.9;    3.5
1973-09-05;      442;    0.0;   21.0;    3.3
1973-09-06;      442;    0.0;   20.7;    3.3
1973-09-07;      442;    0.2;   21.0;    3.3
1973-09-08;      442;    3.0;   20.1;    3.1
1973-09-09;      560;    0.0;   18.2;    2.9
1973-09-10;      494;    0.0;   17.2;    2.7
1973-09-11;      460;    0.0;   16.2;    2.6
1973-09-12;      460;    0.0;   19.5;    3.0
1973-09-13;      442;    5.5;   18.9;    2.9
1973-09-14;      494;    0.0;   19.9;    2.9
1973-09-15;      460;   13.9;   21.7;    3.1
1973-09-16;      770;    0.4;   18.0;    2.6
1973-09-17;      720;   20.0;   13.8;    2.1
1973-09-18;      915;    0.2;   10.5;    1.7
1973-09-19;      675;    2.9;   13.8;    2.1
1973-09-20;      720;   23.5;   16.7;    2.4
1973-09-21;     1620;    4.8;   11.2;    1.7
1973-09-22;     1270;   10.6;    9.2;    1.5
1973-09-23;     1400;    0.2;    7.8;    1.3
1973-09-24;      915;    0.0;    7.0;    1.3
1973-09-25;      720;    0.0;    8.6;    1.4
1973-09-26;      630;    1.2;    9.0;    1.4
1973-09-27;      595;    0.2;   10.6;    1.6
1973-09-28;      595;    5.2;   13.1;    1.8
1973-09-29;      720;    6.5;    9.0;    1.4
1973-09-30;      915;    1.1;    6.6;    1.1
1973-10-01;      770;    4.4;    6.2;    1.1
1973-10-02;     2100;   39.4;    8.9;    1.3
1973-10-03;     3810;    0.0;   10.7;    1.5
1973-10-04;     1550;    0.0;   11.7;    1.6
1973-10-05;     1130;    0.5;   14.3;    1.8
1973-10-06;      915;    1.9;   11.8;    1.5
1973-10-07;      915;    0.1;    8.8;    1.2
1973-10-08;      815;    0.0;    8.4;    1.2
1973-10-09;      770;    0.0;   10.6;    1.4
1973-10-10;      720;    0.0;   11.1;    1.4
1973-10-11;      675;    0.0;    8.3;    1.1
1973-10-12;      630;    3.1;    7.8;    1.1
1973-10-13;      720;   23.0;   10.4;    1.3
1973-10-14;     3080;   26.0;   11.5;    1.4
1973-10-15;     5500;   20.0;   11.0;    1.3
1973-10-16;     4930;    9.6;   10.6;    1.2
1973-10-17;     3930;    0.9;    8.0;    1.0
1973-10-18;     2700;    0.0;    4.1;    0.7
1973-10-19;     2180;    0.0;    4.6;    0.8
1973-10-20;     1930;    0.7;    6.4;    0.9
1973-10-21;     1770;    1.9;    7.9;    1.0
1973-10-22;     1700;    0.0;    4.8;    0.7
1973-10-23;     1550;    0.2;    6.2;    0.8
1973-10-24;     1550;    0.0;    6.6;    0.8
1973-10-25;     1470;    0.0;    6.1;    0.8
1973-10-26;     1400;    0.0;    7.6;    0.9
1973-10-27;     1330;    0.0;   10.0;    1.0
1973-10-28;     1270;    0.0;    9.9;    1.0
1973-10-29;     1270;    0.0;    8.1;    0.9
1973-10-30;     1200;    0.0;    7.5;    0.8
1973-10-31;     1200;    0.0;   10.1;    1.0
1973-11-01;     1130;    0.0;   11.4;    1.1
1973-11-02;     1130;    0.0;   11.8;    1.1
1973-11-03;     1130;    0.0;   13.1;    1.2
1973-11-04;     1270;    9.7;   13.5;    1.2
1973-11-05;     3480;   15.5;   10.9;    1.0
1973-11-06;     1700;    0.2;    2.9;    0.5
1973-11-07;     1330;    0.0;    1.0;    0.4
1973-11-08;     1270;    0.0;    4.1;    0.5
1973-11-09;     1200;    0.0;    8.4;    0.8
1973-11-10;     1130;    0.0;    9.2;    0.8
1973-11-11;     1130;    0.6;    3.7;    0.5
1973-11-12;     1270;    0.3;    1.4;    0.4
1973-11-13;     1400;    6.2;    4.4;    0.5
1973-11-14;     1550;    6.8;    8.5;    0.8
1973-11-15;     1400;    2.4;    7.5;    0.7
1973-11-16;     1270;    0.2;    7.5;    0.7
1973-11-17;     1080;    0.0;    5.2;    0.5
1973-11-18;     1020;    0.0;    7.5;    0.7
1973-11-19;      970;    0.0;    8.3;    0.7
1973-11-20;      860;    0.0;    6.0;    0.6
1973-11-21;      815;    0.0;    8.0;    0.7
1973-11-22;      815;    0.0;    7.6;    0.6
1973-11-23;      815;    0.0;    7.8;    0.6
1973-11-24;      770;    0.0;    6.7;    0.6
1973-11-25;      815;    2.8;    3.3;    0.4
1973-11-26;      815;    0.1;    0.2;    0.3
1973-11-27;      770;    0.5;   -3.8;    0.1
1973-11-28;      770;   20.9;   -3.0;    0.1
1973-11-29;     1930;    5.9;    2.0;    0.3
1973-11-30;     1770;   11.2;   -1.8;    0.2
1973-12-01;     1330;    1.8;   -2.6;    0.1
1973-12-02;     1330;    0.0;   -8.2;    0.0
1973-12-03;     2180;    2.2;   -6.8;    0.0
1973-12-04;     2100;    2.9;    0.0;    0.2
1973-12-05;     1400;    0.3;    3.2;    0.4
1973-12-06;     1700;    4.1;    3.3;    0.4
1973-12-07;     2180;   12.9;    6.4;    0.5
1973-12-08;     3810;    8.9;    5.1;    0.5
1973-12-09;     2890;    0.0;   -1.9;    0.1
1973-12-10;     2100;    0.0;   -1.3;    0.2
1973-12-11;     1700;    0.0;    0.1;    0.2
1973-12-12;     1620;    1.3;   -0.1;    0.2
1973-12-13;     1700;    6.8;    2.2;    0.3
1973-12-14;     2440;    7.1;    4.4;    0.4
1973-12-15;     2700;    0.0;   -2.6;    0.1
1973-12-16;     1850;    1.9;   -0.9;    0.2
1973-12-17;     1930;    5.1;    1.9;    0.3
1973-12-18;     2100;    0.0;    1.1;    0.3
1973-12-19;     1770;    0.0;    5.4;    0.4
1973-12-20;     1700;    1.1;    8.2;    0.6
1973-12-21;     2010;   14.8;    5.0;    0.4
1973-12-22;     4040;   18.7;    4.5;    0.4
1973-12-23;     6250;   35.0;    3.7;    0.4
1973-12-24;     9890;   10.5;    4.5;    0.4
1973-12-25;     8100;    0.0;    4.2;    0.4
1973-12-26;     5940;    0.0;    1.6;    0.3
1973-12-27;     4930;    0.0;    0.9;    0.3
1973-12-28;     4270;    0.0;    0.8;    0.2
1973-12-29;     3690;    0.0;    1.5;    0.3
1973-12-30;     3270;    0.0;    1.8;    0.3
1973-12-31;     3170;    0.0;   -0.1;    0.2
1974-01-01;     2890;    0.0;   -2.1;    0.1
1974-01-02;     2700;    0.0;   -0.1;    0.2
1974-01-03;     2520;    0.0;    3.7;    0.4
1974-01-04;     2440;    0.0;    5.1;    0.5
1974-01-05;     2350;    4.4;    7.3;    0.6
1974-01-06;     2700;    1.4;    4.9;    0.4
1974-01-07;     2520;    1.8;    7.0;    0.5
1974-01-08;     2790;   13.3;    5.7;    0.5
1974-01-09;     5190;   18.5;    5.1;    0.5
1974-01-10;     5100;    5.3;    4.3;    0.4
1974-01-11;     3930;    1.8;    9.5;    0.7
1974-01-12;     3270;    0.0;   11.3;    0.8
1974-01-13;     2980;    0.0;    7.3;    0.6
1974-01-14;     2890;    3.5;    7.2;    0.6
1974-01-15;     3170;    2.3;    8.7;    0.7
1974-01-16;     2980;    2.3;    7.2;    0.6
1974-01-17;     2700;    0.9;    2.5;    0.4
1974-01-18;     2520;    2.1;    2.6;    0.4
1974-01-19;     2440;    0.0;    4.6;    0.5
1974-01-20;     2260;    0.0;    6.1;    0.6
1974-01-21;     1930;    0.1;    4.2;    0.5
1974-01-22;     1850;    0.0;    2.6;    0.4
1974-01-23;     1770;    0.0;    2.3;    0.4
1974-01-24;     1700;    0.1;    3.2;    0.4
1974-01-25;     1700;    0.0;    3.5;    0.5
1974-01-26;     1620;    9.5;    4.4;    0.5
1974-01-27;     2610;    0.4;    2.6;    0.4
1974-01-28;     1930;   10.6;    6.7;    0.7
1974-01-29;     2520;    0.7;    2.7;    0.4
1974-01-30;     2010;    4.7;    4.4;    0.6
1974-01-31;     2350;    1.8;    5.3;    0.6
1974-02-01;     2260;    7.1;    5.0;    0.6
1974-02-02;     2180;    4.7;    2.7;    0.5
1974-02-03;     2440;    0.0;    1.6;    0.4
1974-02-04;     5940;   11.1;    0.9;    0.4
1974-02-05;     3930;   49.5;    5.5;    0.7
1974-02-06;     9890;    9.8;    3.4;    0.5
1974-02-07;     6390;    0.7;    0.9;    0.4
1974-02-08;     5500;    3.8;    2.0;    0.5
1974-02-09;     5800;    1.2;    6.5;    0.8
1974-02-10;     4930;    0.0;    7.9;    0.9
1974-02-11;     4400;    9.4;    7.8;    0.9
1974-02-12;     5500;    3.0;    4.4;    0.6
1974-02-13;     4400;    2.7;    2.4;    0.5
1974-02-14;     3930;    0.4;    1.6;    0.5
1974-02-15;     3590;    3.1;    3.4;    0.6
1974-02-16;     3690;    2.5;    2.8;    0.6
1974-02-17;     3380;    0.4;    4.5;    0.7
1974-02-18;     3080;    0.0;    3.3;    0.6
1974-02-19;     2980;    0.0;   -0.3;    0.4
1974-02-20;     2790;    0.0;    0.0;    0.4
1974-02-21;     2610;    0.0;    0.6;    0.4
1974-02-22;     2440;    2.4;    2.3;    0.6
1974-02-23;     2440;    0.0;    0.5;    0.4
1974-02-24;     2260;    0.0;   -0.5;    0.3
1974-02-25;     2100;    0.0;   -1.0;    0.3
1974-02-26;     2010;    0.0;   -1.1;    0.3
1974-02-27;     1930;    2.1;   -2.8;    0.2
1974-02-28;     2010;    1.2;   -3.3;    0.1
1974-03-01;     1930;    6.2;   -0.6;    0.4
1974-03-02;     2010;    0.0;    0.7;    0.5
1974-03-03;     2010;    0.1;   -0.9;    0.4
1974-03-04;     1850;    0.1;   -1.3;    0.3
1974-03-05;     1850;    0.5;   -1.8;    0.3
1974-03-06;     1770;    0.0;   -0.5;    0.4
1974-03-07;     1850;    0.0;    0.9;    0.5
1974-03-08;     1850;    0.0;    1.7;    0.6
1974-03-09;     1700;    0.0;    5.4;    1.0
1974-03-10;     1620;    0.0;    6.2;    1.1
1974-03-11;     1550;    7.5;    4.9;    1.0
1974-03-12;     1850;    2.7;    5.8;    1.0
1974-03-13;     2010;    2.5;    5.0;    1.0
1974-03-14;     1930;    1.1;    2.6;    0.7
1974-03-15;     1850;   16.0;    3.4;    0.9
1974-03-16;     4150;   23.3;    8.1;    1.3
1974-03-17;     4930;    1.9;    9.2;    1.4
1974-03-18;     3170;    3.3;    9.8;    1.5
1974-03-19;     3080;   12.6;    4.9;    1.1
1974-03-20;     4040;    7.1;    7.2;    1.3
1974-03-21;     3690;    0.0;   10.5;    1.7
1974-03-22;     2890;    0.2;    9.9;    1.6
1974-03-23;     2700;    0.0;    8.5;    1.5
1974-03-24;     2520;    0.0;    9.2;    1.6
1974-03-25;     2440;    0.6;    9.4;    1.6
1974-03-26;     2350;    2.5;    8.6;    1.5
1974-03-27;     2260;    5.5;    9.0;    1.6
1974-03-28;     2440;    0.7;    8.7;    1.6
1974-03-29;     2180;    0.1;    7.9;    1.5
1974-03-30;     2010;    0.0;    7.0;    1.4
1974-03-31;     1930;    0.0;    7.8;    1.6
1974-04-01;     1850;    0.0;    9.5;    1.7
1974-04-02;     1700;    0.9;    9.3;    1.7
1974-04-03;     1770;   10.9;    7.8;    1.6
1974-04-04;     2350;    3.3;    7.7;    1.6
1974-04-05;     2100;    1.9;    8.5;    1.7
1974-04-06;     1770;    2.4;    7.3;    1.5
1974-04-07;     1850;    4.0;    8.2;    1.7
1974-04-08;     2010;    0.0;   11.0;    2.0
1974-04-09;     1550;    0.0;   10.2;    2.0
1974-04-10;     1400;    0.6;   10.6;    2.0
1974-04-11;     1400;    1.5;    7.6;    1.6
1974-04-12;     1470;   12.1;    7.5;    1.6
1974-04-13;     3690;   11.5;    8.8;    1.8
1974-04-14;     3590;    0.0;    8.5;    1.8
1974-04-15;     2100;    0.0;    5.3;    1.4
1974-04-16;     1770;    0.0;    4.5;    1.3
1974-04-17;     1550;    0.0;    3.7;    1.2
1974-04-18;     1470;    0.0;    3.4;    1.1
1974-04-19;     1470;    0.0;    5.0;    1.4
1974-04-20;     1400;    0.0;    8.3;    1.9
1974-04-21;     1330;    0.0;    8.5;    1.9
1974-04-22;     1270;    0.0;    6.3;    1.6
